Order_ID,Product_ID,Product_Name,Category,Supplier,Warehouse,Country,Region,Customer,Order_Date,Shipment_Date,Delivery_Date,Quantity,Unit_Price,Cost,Revenue,Profit,Shipping_Cost,Transportation_Mode,Inventory_Level,Reorder_Point,Lead_Time,Demand,Sales,Discount,Order_Status,Delay_Days,Returned,Customer_Rating,Season,Month,Year
ORD100081,P1043,Vitamin C Serum,Health & Beauty,Supplier_Zenith,Warehouse_West_01,Germany,Europe,CUST008217,2022-01-03 04:25:22,2022-01-06 04:25:22,2022-01-29 04:25:22,25,147.6,2681.75,3321.0,433.04,206.21,Air,2969,232,23.0,26,4083.05,0.1,Delivered,0,No,4.0,Winter,1,2022
ORD100082,P1033,Olive Oil 1L,Grocery,Supplier_Pioneer,Warehouse_Central_02,Singapore,Asia,CUST001614,2022-01-03 04:40:24,2022-01-06 04:40:24,2022-01-15 04:40:24,3,126.16,225.45,340.63,79.5,35.68,Road,4144,798,5.0,4,456.85,0.1,Delivered,4,No,5.0,Winter,1,2022
ORD100083,P1009,Women's Dress,Apparel,Supplier_Summit,Warehouse_West_02,Germany,Europe,CUST003878,2022-01-03 04:42:05,2022-01-06 04:42:05,2022-01-25 04:42:05,35,1277.69,26285.0,33539.36,7202.03,52.33,Road,1283,192,19.0,47,63023.27,0.25,Delivered,0,No,3.9,Winter,1,2022
ORD100084,P1035,Green Tea Pack,Grocery,Supplier_Alpha,Warehouse_West_01,UAE,Middle East,CUST009002,2022-01-03 05:04:00,2022-01-03 05:04:00,2022-01-19 05:04:00,25,1484.1,28701.5,35247.38,6513.95,31.93,Sea,3661,115,14.0,26,41880.95,0.05,Shipped,2,No,2.9,Winter,1,2022
ORD100085,P1013,Winter Sweater,Apparel,Supplier_Atlas,Warehouse_West_02,South Africa,Africa,CUST006739,2022-01-03 05:19:48,2022-01-05 05:19:48,2022-01-24 05:19:48,56,495.54,19489.68,23587.7,4039.7,58.32,Air,3049,418,19.0,73,34495.25,0.15,Returned,0,Yes,2.6,Winter,1,2022
ORD100086,P1030,Wardrobe,Furniture,Supplier_Zenith,Warehouse_East_01,South Africa,Africa,CUST002593,2022-01-03 05:30:31,2022-01-05 05:30:31,2022-01-29 05:30:31,85,358.68,25062.25,28963.41,3845.45,55.71,Sea,1961,607,24.0,113,42226.01,0.05,Shipped,0,No,3.6,Winter,1,2022
ORD100087,P1047,Remote Control Car,Toys,Supplier_Pioneer,Warehouse_North_01,Mexico,North America,CUST001162,2022-01-03 05:35:48,2022-01-03 05:35:48,2022-01-11 05:35:48,166,1250.02,134176.14,207503.32,73239.48,87.7,Road,4587,278,4.0,157,213026.18,0.0,Delivered,4,No,3.7,Winter,1,2022
ORD100088,P1014,Formal Shirt,Apparel,Supplier_Titan,Warehouse_West_02,Mexico,North America,CUST000895,2022-01-03 05:38:12,2022-01-05 05:38:12,2022-01-29 05:38:12,122,385.22,38034.72,44647.0,6518.97,93.31,Road,1281,57,19.0,168,62149.87,0.05,Delivered,5,No,4.8,Winter,1,2022
ORD100089,P1007,Gaming Console,Electronics,Supplier_Titan,Warehouse_East_01,Mexico,North America,CUST010168,2022-01-03 05:39:34,2022-01-04 05:39:34,2022-01-19 05:39:34,130,1165.39,89269.7,151500.7,62164.39,66.61,Air,1361,281,11.0,132,149646.09,0.0,Delivered,4,No,4.9,Winter,1,2022
ORD100090,P1013,Winter Sweater,Apparel,Supplier_Vertex,Warehouse_East_01,Mexico,North America,CUST000938,2022-01-03 07:12:07,2022-01-04 07:12:07,2022-01-24 07:12:07,86,99.82,6239.3,7726.07,1430.05,56.72,Sea,1242,574,20.0,80,7761.92,0.1,Processing,0,No,5.0,Winter,1,2022
ORD100091,P1022,Water Purifier,Home & Kitchen,Supplier_Zenith,Warehouse_South_01,Argentina,South America,CUST003142,2022-01-03 07:24:20,2022-01-04 07:24:20,2022-01-10 07:24:20,45,737.84,27211.05,31542.66,4256.78,74.83,Road,4596,648,3.0,63,47309.4,0.05,Delivered,3,No,3.0,Winter,1,2022
ORD100092,P1039,Coffee Beans 1kg,Grocery,Supplier_Alpha,Warehouse_West_02,Argentina,South America,CUST007460,2022-01-03 07:33:49,2022-01-05 07:33:49,2022-01-21 07:33:49,138,776.75,70891.98,107191.5,36253.32,46.2,Road,2993,71,15.0,188,142889.85,0.0,Returned,1,Yes,4.4,Winter,1,2022
ORD100093,P1020,Non-stick Cookware Set,Home & Kitchen,Supplier_Atlas,Warehouse_West_01,Brazil,South America,CUST004390,2022-01-03 07:55:01,2022-01-03 07:55:01,2022-01-30 07:55:01,23,249.28,3449.77,5446.77,1955.34,41.66,Rail,4514,580,20.0,33,8020.8,0.05,Returned,7,Yes,3.3,Winter,1,2022
ORD100094,P1015,Sports Cap,Apparel,Supplier_Alpha,Warehouse_West_02,Argentina,South America,CUST008661,2022-01-03 08:31:31,2022-01-06 08:31:31,2022-01-12 08:31:31,63,692.28,34103.79,34890.91,724.94,62.18,Air,4233,161,6.0,64,40542.18,0.2,Delivered,0,No,2.6,Winter,1,2022
ORD100095,P1044,Sunscreen SPF50,Health & Beauty,Supplier_Vertex,Warehouse_Central_02,Singapore,Asia,CUST009914,2022-01-03 08:41:58,2022-01-06 08:41:58,2022-01-23 08:41:58,64,332.61,17272.96,21287.04,3990.08,24.0,Air,506,340,17.0,61,18749.6,0.0,Returned,0,Yes,3.5,Winter,1,2022
ORD100096,P1017,Coffee Maker,Home & Kitchen,Supplier_Orion,Warehouse_South_01,India,Asia,CUST004682,2022-01-03 08:43:10,2022-01-03 08:43:10,2022-01-19 08:43:10,102,1359.46,79275.42,138664.92,59333.68,55.82,Rail,3720,703,11.0,98,133786.33,0.0,Delivered,5,No,3.4,Winter,1,2022
ORD100097,P1046,Building Blocks Set,Toys,Supplier_Meridian,Warehouse_East_02,USA,North America,CUST007257,2022-01-03 08:56:59,2022-01-06 08:56:59,2022-01-19 08:56:59,92,1332.19,79642.56,104177.26,24416.76,117.94,Rail,2948,475,6.0,122,148982.81,0.15,Delivered,7,No,4.7,Winter,1,2022
ORD100098,P1052,Tyre Inflator,Automotive,Supplier_Beta,Warehouse_West_01,France,Europe,CUST008545,2022-01-03 09:42:39,2022-01-06 09:42:39,2022-01-21 09:42:39,108,1129.79,91133.64,122017.32,30845.23,38.45,Sea,1227,223,15.0,133,141889.96,0.0,Delivered,0,No,4.9,Winter,1,2022
ORD100099,P1023,LED Lamp,Home & Kitchen,Supplier_Titan,Warehouse_Central_01,Japan,Asia,CUST002280,2022-01-03 10:00:44,2022-01-03 10:00:44,2022-01-21 10:00:44,32,470.4,11401.92,15052.8,3548.23,102.65,Road,214,611,8.0,34,15481.88,0.0,Delivered,10,No,5.0,Winter,1,2022
ORD100100,P1025,Wooden Dining Table,Furniture,Supplier_Atlas,Warehouse_East_01,UAE,Middle East,CUST001406,2022-01-03 10:42:58,2022-01-04 10:42:58,2022-01-15 10:42:58,91,759.58,54344.29,69121.78,14562.77,214.72,Air,899,279,11.0,99,69074.56,0.0,Shipped,0,No,3.7,Winter,1,2022
ORD100101,P1024,Office Chair,Furniture,Supplier_Summit,Warehouse_South_02,Germany,Europe,CUST006890,2022-01-03 11:23:39,2022-01-03 11:23:39,2022-01-17 11:23:39,41,576.4,16839.93,18905.92,2013.24,52.75,Road,2149,143,12.0,40,21171.09,0.2,Delivered,2,No,4.8,Winter,1,2022
ORD100102,P1044,Sunscreen SPF50,Health & Beauty,Supplier_Summit,Warehouse_Central_01,China,Asia,CUST010431,2022-01-03 11:45:26,2022-01-03 11:45:26,2022-01-26 11:45:26,2,210.41,275.96,357.7,70.41,11.33,Road,1494,405,20.0,3,667.12,0.15,Shipped,3,No,4.6,Winter,1,2022
ORD100103,P1040,Face Moisturizer,Health & Beauty,Supplier_Vertex,Warehouse_Central_02,Mexico,North America,CUST007179,2022-01-03 12:26:50,2022-01-05 12:26:50,2022-01-21 12:26:50,72,1078.18,55083.6,62103.17,6983.39,36.18,Sea,1139,266,12.0,93,106419.41,0.2,Shipped,4,No,4.2,Winter,1,2022
ORD100104,P1028,Study Desk,Furniture,Supplier_Beta,Warehouse_West_01,Argentina,South America,CUST004982,2022-01-03 14:30:41,2022-01-06 14:30:41,2022-01-10 14:30:41,138,610.46,71437.08,71606.96,62.77,107.11,Road,2238,509,4.0,157,86385.09,0.15,Shipped,0,No,3.5,Winter,1,2022
ORD100105,P1014,Formal Shirt,Apparel,Supplier_Beta,Warehouse_West_02,Brazil,South America,CUST004235,2022-01-03 14:51:20,2022-01-05 14:51:20,2022-01-15 14:51:20,82,141.4,7802.3,8696.1,851.45,42.35,Sea,3717,773,8.0,98,15054.19,0.25,Shipped,2,No,2.9,Winter,1,2022
ORD100106,P1044,Sunscreen SPF50,Health & Beauty,Supplier_Meridian,Warehouse_West_02,France,Europe,CUST002001,2022-01-03 14:58:45,2022-01-04 14:58:45,2022-01-24 14:58:45,198,1182.91,147646.62,234216.18,86518.79,50.77,Sea,779,455,15.0,267,312214.43,0.0,Delivered,5,No,2.9,Winter,1,2022
ORD100107,P1000,Smartphone X1,Electronics,Supplier_Atlas,Warehouse_East_02,China,Asia,CUST008643,2022-01-03 15:01:08,2022-01-05 15:01:08,2022-01-26 15:01:08,71,840.34,38690.74,59664.14,20963.84,9.56,Road,2128,271,7.0,76,59459.83,0.0,Delivered,14,No,4.3,Winter,1,2022
ORD100108,P1024,Office Chair,Furniture,Supplier_Vertex,Warehouse_South_01,Mexico,North America,CUST011208,2022-01-03 15:30:21,2022-01-05 15:30:21,2022-02-02 15:30:21,174,1058.91,126619.8,165825.31,39145.72,59.79,Road,2812,57,23.0,207,238036.78,0.1,Delivered,5,No,4.8,Winter,1,2022
ORD100109,P1006,Tablet Air,Electronics,Supplier_Meridian,Warehouse_South_01,Singapore,Asia,CUST000980,2022-01-03 15:48:52,2022-01-04 15:48:52,2022-01-27 15:48:52,164,971.76,92272.96,159368.64,67087.28,8.4,Air,1183,205,21.0,225,205498.32,0.0,Delivered,2,No,3.3,Winter,1,2022
ORD100110,P1008,Men's Jacket,Apparel,Supplier_Orion,Warehouse_West_01,USA,North America,CUST007898,2022-01-03 15:59:41,2022-01-05 15:59:41,2022-01-20 15:59:41,198,1363.69,205866.54,243009.56,37041.66,101.36,Road,4729,104,14.0,217,286454.97,0.1,Delivered,1,No,3.1,Winter,1,2022
ORD100111,P1023,LED Lamp,Home & Kitchen,Supplier_Horizon,Warehouse_Central_01,Japan,Asia,CUST008296,2022-01-03 16:55:08,2022-01-06 16:55:08,2022-01-23 16:55:08,150,1317.25,151632.0,197587.5,45902.79,52.71,Road,2033,294,15.0,144,188085.54,0.0,Delivered,2,No,5.0,Winter,1,2022
ORD100112,P1000,Smartphone X1,Electronics,Supplier_Summit,Warehouse_South_02,Brazil,South America,CUST002460,2022-01-03 17:08:02,2022-01-04 17:08:02,2022-01-25 17:08:02,10,1412.41,7804.4,10593.08,2686.2,102.48,Road,2276,576,21.0,11,14777.63,0.25,Shipped,0,No,3.6,Winter,1,2022
ORD100113,P1043,Vitamin C Serum,Health & Beauty,Supplier_Titan,Warehouse_East_02,Australia,Oceania,CUST004513,2022-01-03 17:23:31,2022-01-05 17:23:31,2022-01-23 17:23:31,188,427.64,56304.12,68336.87,11803.82,228.93,Air,2883,777,16.0,218,86363.9,0.15,Delivered,2,No,4.5,Winter,1,2022
ORD100114,P1007,Gaming Console,Electronics,Supplier_Atlas,Warehouse_South_01,France,Europe,CUST000372,2022-01-03 17:26:47,2022-01-06 17:26:47,2022-01-25 17:26:47,14,109.67,1201.06,1535.38,259.76,74.56,Road,704,370,19.0,19,2272.74,0.0,Processing,0,No,4.2,Winter,1,2022
ORD100115,P1023,LED Lamp,Home & Kitchen,Supplier_Titan,Warehouse_Central_01,UAE,Middle East,CUST009586,2022-01-03 18:35:23,2022-01-06 18:35:23,2022-01-28 18:35:23,76,234.68,11816.48,17835.68,5930.89,88.31,Road,3757,346,12.0,88,18655.3,0.0,Delivered,10,No,5.0,Winter,1,2022
ORD100116,P1010,Running Shoes,Apparel,Supplier_Titan,Warehouse_West_02,Mexico,North America,CUST006701,2022-01-03 18:56:46,2022-01-04 18:56:46,2022-01-29 18:56:46,188,1420.53,198454.68,253706.66,55148.9,103.08,Road,2555,308,23.0,220,306211.73,0.05,Processing,2,No,2.7,Winter,1,2022
ORD100117,P1050,Car Vacuum Cleaner,Automotive,Supplier_Titan,Warehouse_Central_02,Brazil,South America,CUST000725,2022-01-03 20:46:28,2022-01-03 20:46:28,2022-01-15 20:46:28,59,628.12,25418.38,31500.22,5929.34,152.5,Air,4432,787,11.0,75,49403.73,0.15,Shipped,1,No,3.6,Winter,1,2022
ORD100118,P1016,Air Fryer,Home & Kitchen,Supplier_Nova,Warehouse_South_02,USA,North America,CUST002188,2022-01-03 20:51:29,2022-01-06 20:51:29,2022-01-18 20:51:29,25,1415.28,26465.75,31843.8,5336.7,41.35,Sea,2243,553,12.0,27,40601.68,0.1,Delivered,0,No,5.0,Winter,1,2022
ORD100119,P1007,Gaming Console,Electronics,Supplier_Nova,Warehouse_Central_01,Brazil,South America,CUST011034,2022-01-03 21:09:03,2022-01-03 21:09:03,2022-01-23 21:09:03,9,37.66,240.84,288.1,-47.99,95.25,Road,3697,88,20.0,13,498.39,0.15,Delivered,0,No,3.1,Winter,1,2022
ORD100120,P1034,Organic Honey,Grocery,Supplier_Meridian,Warehouse_West_01,Italy,Europe,CUST004901,2022-01-03 22:06:25,2022-01-03 22:06:25,2022-01-26 22:06:25,92,12.8,894.24,1000.96,69.66,37.06,Air,2187,760,23.0,137,1874.72,0.15,Delivered,0,No,3.4,Winter,1,2022
ORD100121,P1034,Organic Honey,Grocery,Supplier_Meridian,Warehouse_West_01,Germany,Europe,CUST007098,2022-01-03 23:40:57,2022-01-03 23:40:57,2022-01-22 23:40:57,61,61.68,2794.41,3386.23,474.75,117.07,Rail,3378,490,16.0,63,4055.39,0.1,Processing,3,No,3.7,Winter,1,2022
ORD100122,P1032,Basmati Rice 5kg,Grocery,Supplier_Orion,Warehouse_South_01,Brazil,South America,CUST003072,2022-01-04 01:13:28,2022-01-04 01:13:28,2022-01-08 01:13:28,49,637.7,17438.61,31247.3,13785.68,23.01,Sea,2741,471,4.0,47,32718.57,0.0,Cancelled,0,No,3.6,Winter,1,2022
ORD100123,P1004,4K Monitor,Electronics,Supplier_Summit,Warehouse_South_02,Japan,Asia,CUST002697,2022-01-04 01:20:57,2022-01-06 01:20:57,2022-01-17 01:20:57,143,792.11,87292.92,113271.73,25884.96,93.85,Road,1850,424,4.0,199,153883.52,0.0,Shipped,7,No,3.5,Winter,1,2022
ORD100124,P1041,Electric Toothbrush,Health & Beauty,Supplier_Vertex,Warehouse_North_02,Singapore,Asia,CUST004366,2022-01-04 01:39:40,2022-01-06 01:39:40,2022-01-08 01:39:40,15,24.73,246.15,352.4,45.27,,Road,2646,84,2.0,22,535.92,0.05,Processing,0,No,4.3,Winter,1,2022
ORD100125,P1038,Breakfast Cereal,Grocery,Supplier_Nova,Warehouse_North_01,Brazil,South America,CUST007380,2022-01-04 01:55:17,2022-01-05 01:55:17,2022-01-25 01:55:17,175,877.92,115762.5,153636.0,37850.07,23.43,Road,4074,302,16.0,166,145681.48,0.0,Processing,4,No,4.0,Winter,1,2022
ORD100126,P1040,Face Moisturizer,Health & Beauty,Supplier_Summit,Warehouse_West_01,Italy,Europe,CUST008309,2022-01-04 02:22:23,2022-01-06 02:22:23,2022-01-23 02:22:23,157,952.23,119194.4,149500.11,30234.56,71.15,Rail,1937,264,14.0,222,205777.66,0.0,Shipped,3,No,3.9,Winter,1,2022
ORD100127,P1027,Sofa Set,Furniture,Supplier_Beta,Warehouse_East_02,Japan,Asia,CUST008544,2022-01-04 02:56:43,2022-01-04 02:56:43,2022-01-20 02:56:43,195,215.89,34175.7,39993.62,5778.27,39.65,Sea,4761,220,16.0,258,53038.57,0.05,Delivered,0,No,3.4,Winter,1,2022
ORD100128,P1006,Tablet Air,Electronics,Supplier_Nova,Warehouse_North_02,USA,North America,CUST010360,2022-01-04 03:08:33,2022-01-04 03:08:33,2022-01-26 03:08:33,51,290.1,11033.34,11096.32,-26.49,89.47,Road,1500,480,22.0,53,16247.15,0.25,Delivered,0,No,3.7,Winter,1,2022
ORD100129,P1008,Men's Jacket,Apparel,Supplier_Atlas,Warehouse_West_01,France,Europe,CUST002299,2022-01-04 03:39:16,2022-01-06 03:39:16,2022-01-25 03:39:16,30,665.01,16017.6,19950.3,3855.52,77.18,Road,1925,197,19.0,33,20269.37,0.0,Delivered,0,No,4.1,Winter,1,2022
ORD100130,P1007,Gaming Console,Electronics,Supplier_Horizon,Warehouse_North_01,Canada,North America,CUST005545,2022-01-04 04:08:21,2022-01-06 04:08:21,2022-01-25 04:08:21,137,732.62,57401.63,100368.94,42926.57,40.74,Sea,4378,191,19.0,139,102233.77,0.0,Delivered,0,No,3.9,Winter,1,2022
ORD100131,P1011,Denim Jeans,Apparel,Supplier_Titan,Warehouse_South_01,Argentina,South America,CUST010676,2022-01-04 04:36:12,2022-01-04 04:36:12,2022-01-14 04:36:12,195,21.35,2599.35,4163.25,1500.19,63.71,Road,4473,326,10.0,241,4872.77,0.0,Delivered,0,No,3.3,Winter,1,2022
ORD100132,P1033,Olive Oil 1L,Grocery,Supplier_Pioneer,Warehouse_West_01,India,Asia,CUST006268,2022-01-04 05:12:35,2022-01-06 05:12:35,2022-01-28 05:12:35,67,9.86,410.71,660.62,156.95,92.96,Road,4587,309,19.0,81,797.67,0.0,Delivered,3,No,5.0,Winter,1,2022
ORD100133,P1032,Basmati Rice 5kg,Grocery,Supplier_Atlas,Warehouse_South_01,USA,North America,CUST010602,2022-01-04 06:28:56,2022-01-04 06:28:56,2022-01-16 06:28:56,187,749.12,111603.47,140085.44,28465.23,16.74,Road,3766,579,12.0,176,121475.82,0.0,Returned,0,Yes,3.5,Winter,1,2022
ORD100134,P1047,Remote Control Car,Toys,Supplier_Nova,Warehouse_North_01,China,Asia,CUST000291,2022-01-04 06:41:58,2022-01-07 06:41:58,2022-01-28 06:41:58,3,118.87,220.14,356.61,-85.89,222.36,Air,1538,247,19.0,3,369.96,0.0,Delivered,2,Yes,1.9,Winter,1,2022
ORD100135,P1022,Water Purifier,Home & Kitchen,Supplier_Pioneer,Warehouse_North_01,UK,Europe,CUST008744,2022-01-04 08:13:13,2022-01-07 08:13:13,2022-01-14 08:13:13,61,1373.71,60470.52,79606.49,19117.8,18.17,Sea,4441,593,7.0,68,100608.2,0.05,Delivered,0,Yes,3.3,Winter,1,2022
ORD100136,P1023,LED Lamp,Home & Kitchen,Supplier_Summit,Warehouse_East_01,Argentina,South America,CUST002476,2022-01-04 08:15:04,2022-01-04 08:15:04,2022-01-22 08:15:04,119,260.8,19588.59,24828.16,5218.85,20.72,Sea,1847,161,18.0,134,37870.24,0.2,Delivered,0,Yes,3.8,Winter,1,2022
ORD100137,P1036,Almonds 500g,Grocery,Supplier_Vertex,Warehouse_South_02,Germany,Europe,CUST000494,2022-01-04 08:47:08,2022-01-05 08:47:08,2022-01-23 08:47:08,162,791.05,91551.06,121742.59,30074.9,116.63,Road,3883,398,18.0,202,145058.19,0.05,Delivered,0,No,3.3,Winter,1,2022
ORD100138,P1034,Organic Honey,Grocery,Supplier_Vertex,Warehouse_Central_02,Italy,Europe,CUST009859,2022-01-04 10:36:21,2022-01-04 10:36:21,2022-01-16 10:36:21,2,622.15,807.5,1057.66,223.83,26.33,Rail,4835,772,10.0,2,1343.19,0.15,Delivered,2,No,3.3,Winter,1,2022
ORD100139,P1043,Vitamin C Serum,Health & Beauty,Supplier_Beta,Warehouse_North_01,UK,Europe,CUST003931,2022-01-04 12:08:07,2022-01-05 12:08:07,2022-01-26 12:08:07,29,770.98,13651.17,21240.5,7563.51,25.82,Sea,3373,587,21.0,43,31130.87,0.05,Returned,0,Yes,3.1,Winter,1,2022
ORD100140,P1039,Coffee Beans 1kg,Grocery,Supplier_Alpha,Warehouse_Central_02,USA,North America,CUST001853,2022-01-04 13:39:33,2022-01-07 13:39:33,2022-01-14 13:39:33,70,1434.22,64848.0,90355.86,25332.09,175.77,Air,4279,405,4.0,78,110108.86,0.1,Delivered,3,No,4.0,Winter,1,2022
ORD100141,P1021,Microwave Oven,Home & Kitchen,Supplier_Beta,Warehouse_South_01,South Africa,Africa,CUST008545,2022-01-04 13:44:36,2022-01-06 13:44:36,2022-01-30 13:44:36,117,634.25,49341.24,70496.89,20921.13,234.52,Air,446,758,24.0,161,94957.36,0.05,Delivered,0,No,4.8,Winter,1,2022
ORD100142,P1026,Bookshelf,Furniture,Supplier_Meridian,Warehouse_Central_02,China,Asia,CUST001949,2022-01-04 15:33:59,2022-01-05 15:33:59,2022-01-18 15:33:59,180,655.55,72514.8,100299.15,27714.25,70.1,Road,2959,457,13.0,242,156809.37,0.15,Delivered,0,No,4.3,Winter,1,2022
ORD100143,P1034,Organic Honey,Grocery,Supplier_Meridian,Warehouse_West_01,China,Asia,CUST003397,2022-01-04 15:51:32,2022-01-06 15:51:32,2022-02-02 15:51:32,78,82.3,3634.02,6419.4,2688.25,97.13,Road,4904,606,22.0,90,6935.22,0.0,Delivered,5,No,3.3,Winter,1,2022
ORD100144,P1000,Smartphone X1,Electronics,Supplier_Meridian,Warehouse_South_01,Argentina,South America,CUST006789,2022-01-04 16:08:22,2022-01-06 16:08:22,2022-01-12 16:08:22,179,1133.22,130619.88,162277.1,31606.32,50.9,Rail,12,335,4.0,219,253709.77,0.2,Processing,2,No,2.5,Winter,1,2022
ORD100145,P1034,Organic Honey,Grocery,Supplier_Zenith,Warehouse_East_02,Canada,North America,CUST000090,2022-01-04 16:27:53,2022-01-07 16:27:53,2022-01-12 16:27:53,110,859.42,77795.3,85082.58,7152.71,134.57,Air,152,697,5.0,114,101081.96,0.1,Shipped,0,No,4.8,Winter,1,2022
ORD100146,P1036,Almonds 500g,Grocery,Supplier_Vertex,Warehouse_East_02,Canada,North America,CUST006505,2022-01-04 16:33:28,2022-01-05 16:33:28,2022-01-16 16:33:28,193,77.18,8339.53,14895.74,6521.77,34.44,Road,1959,426,11.0,257,18595.71,0.0,Delivered,0,No,4.5,Winter,1,2022
ORD100147,P1046,Building Blocks Set,Toys,Supplier_Pioneer,Warehouse_East_01,Canada,North America,CUST007850,2022-01-04 16:45:47,2022-01-06 16:45:47,2022-01-31 16:45:47,167,66.62,9046.39,11125.54,2053.01,26.14,Sea,2397,508,23.0,240,17026.01,0.0,Delivered,2,No,3.8,Winter,1,2022
ORD100148,P1013,Winter Sweater,Apparel,Supplier_Titan,Warehouse_North_01,Japan,Asia,CUST004097,2022-01-04 16:47:38,2022-01-07 16:47:38,2022-01-13 16:47:38,170,1230.29,135750.1,209149.3,73297.77,101.43,Road,597,363,6.0,218,294337.36,0.0,Delivered,0,No,3.5,Winter,1,2022
ORD100149,P1002,Wireless Earbuds,Electronics,Supplier_Titan,Warehouse_South_01,South Africa,Africa,CUST007388,2022-01-04 17:29:02,2022-01-06 17:29:02,2022-01-30 17:29:02,12,944.64,9441.12,10768.9,1242.39,85.39,Road,163,153,21.0,14,13103.71,0.05,Delivered,3,No,3.9,Winter,1,2022
ORD100150,P1000,Smartphone X1,Electronics,Supplier_Orion,Warehouse_West_01,Argentina,South America,CUST006688,2022-01-04 17:30:36,2022-01-04 17:30:36,2022-01-15 17:30:36,184,473.21,61787.2,82717.11,20914.18,15.73,Rail,4301,633,4.0,257,120609.48,0.05,Delivered,7,No,4.3,Winter,1,2022
ORD100151,P1004,4K Monitor,Electronics,Supplier_Atlas,Warehouse_Central_01,Argentina,South America,CUST002265,2022-01-04 18:25:31,2022-01-04 18:25:31,2022-01-29 18:25:31,98,1031.55,64001.84,101091.9,36994.78,95.28,Road,4900,284,23.0,115,122172.64,0.0,Delivered,2,Yes,4.7,Winter,1,2022
ORD100152,P1025,Wooden Dining Table,Furniture,Supplier_Alpha,Warehouse_West_01,Italy,Europe,CUST009482,2022-01-04 18:33:20,2022-01-04 18:33:20,2022-01-13 18:33:20,120,636.14,51829.2,76336.8,24448.16,59.44,Rail,4257,151,8.0,132,79867.88,0.0,Delivered,1,No,3.3,Winter,1,2022
ORD100153,P1013,Winter Sweater,Apparel,Supplier_Nova,Warehouse_East_02,Mexico,North America,CUST010776,2022-01-04 19:06:46,2022-01-06 19:06:46,2022-01-09 19:06:46,57,1345.73,60256.41,72871.28,12501.27,113.6,Rail,1692,557,3.0,68,86453.15,0.05,Shipped,0,No,4.9,Winter,1,2022
ORD100154,P1038,Breakfast Cereal,Grocery,Supplier_Titan,Warehouse_West_01,UAE,Middle East,CUST007570,2022-01-04 19:40:32,2022-01-05 19:40:32,2022-01-16 19:40:32,142,1183.03,141744.4,159590.75,17818.21,28.14,Sea,4922,85,7.0,159,195795.69,0.05,Delivered,4,No,3.7,Winter,1,2022
ORD100155,P1026,Bookshelf,Furniture,Supplier_Summit,Warehouse_North_02,Argentina,South America,CUST000913,2022-01-04 20:26:05,2022-01-05 20:26:05,2022-01-25 20:26:05,64,658.06,24488.32,42115.84,17618.6,8.92,Road,4749,751,20.0,78,46390.09,0.0,Returned,0,Yes,3.8,Winter,1,2022
ORD100156,P1008,Men's Jacket,Apparel,Supplier_Summit,Warehouse_West_01,China,Asia,CUST001031,2022-01-04 22:43:22,2022-01-06 22:43:22,2022-01-17 22:43:22,152,1046.34,107178.24,135187.13,27986.3,22.59,Sea,355,357,11.0,166,172087.59,0.15,Delivered,0,No,5.0,Winter,1,2022
ORD100157,P1014,Formal Shirt,Apparel,Supplier_Beta,Warehouse_Central_01,UK,Europe,CUST005605,2022-01-04 22:46:41,2022-01-05 22:46:41,2022-01-14 22:46:41,74,1086.55,61923.2,72364.23,10382.61,58.42,Sea,3440,151,9.0,93,107434.66,0.1,Delivered,0,No,3.9,Winter,1,2022
ORD100158,P1014,Formal Shirt,Apparel,Supplier_Nova,Warehouse_West_01,Australia,Oceania,CUST000240,2022-01-04 23:12:36,2022-01-07 23:12:36,2022-01-24 23:12:36,155,851.22,107163.9,125342.14,18169.19,9.05,Rail,1524,306,17.0,146,120477.62,0.05,Delivered,0,No,4.8,Winter,1,2022
ORD100159,P1025,Wooden Dining Table,Furniture,Supplier_Meridian,Warehouse_South_02,UAE,Middle East,CUST005794,2022-01-04 23:33:15,2022-01-07 23:33:15,2022-01-10 23:33:15,1,1109.61,667.68,1109.61,359.57,82.36,Road,2720,421,3.0,1,1062.95,0.0,Delivered,0,No,4.3,Winter,1,2022
ORD100160,P1041,Electric Toothbrush,Health & Beauty,Supplier_Pioneer,Warehouse_South_01,Argentina,South America,CUST008040,2022-01-04 23:35:49,2022-01-06 23:35:49,2022-01-23 23:35:49,55,606.69,21448.9,28362.76,6900.16,13.7,Rail,1145,133,17.0,59,33895.39,0.15,Delivered,0,No,4.3,Winter,1,2022
ORD100161,P1012,Cotton T-Shirt,Apparel,Supplier_Pioneer,Warehouse_East_02,UAE,Middle East,CUST004856,2022-01-04 23:53:38,2022-01-04 23:53:38,2022-01-26 23:53:38,174,749.58,84102.9,130426.92,46295.87,28.15,Sea,3401,409,22.0,175,119260.63,0.0,Delivered,0,Yes,4.1,Winter,1,2022
ORD100162,P1050,Car Vacuum Cleaner,Automotive,Supplier_Summit,Warehouse_East_01,Germany,Europe,CUST008035,2022-01-05 01:00:41,2022-01-07 01:00:41,2022-01-22 01:00:41,114,534.18,42523.14,60896.52,18343.42,29.96,Sea,3962,260,15.0,117,57805.69,0.0,Processing,0,No,5.0,Winter,1,2022
